event_id,event_type,severity,severity_label,source,detections,timestamp,event_date,hour_utc,mitre_tactic,mitre_technique,attack_stage,target_system,organization_unit,origin_country,origin_lat,origin_lon,target_country,target_lat,target_lon,geo_risk_factor,risk_score,anomaly_flag
CTE-000959,malware,4,Medium,endpoint,1,2026-01-18T14:24:00Z,2026-01-18,14,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Support,Russia,61.524,105.3188,United Kingdom,55.3781,-3.436,1.28,40.62,False
CTE-000953,malware,3,Low,endpoint,1,2026-01-18T17:23:00Z,2026-01-18,17,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Support,Brazil,-14.235,-51.9253,Singapore,1.3521,103.8198,1.16,34.43,False
CTE-000952,malware,7,High,endpoint,3,2026-01-18T18:18:00Z,2026-01-18,18,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Engineering,Russia,61.524,105.3188,Singapore,1.3521,103.8198,1.28,52.16,False
CTE-000954,phishing,5,Medium,email,2,2026-01-18T18:56:00Z,2026-01-18,18,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Operations,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,46.36,False
CTE-000962,bruteforce,6,Medium,auth,4,2026-01-18T21:06:00Z,2026-01-18,21,Credential Access,T1110 - Brute Force,Account Takeover Attempt,VPN Gateway,Engineering,Russia,61.524,105.3188,Germany,51.1657,10.4515,1.28,49.06,False
CTE-000951,malware,3,Low,endpoint,3,2026-01-18T23:45:00Z,2026-01-18,23,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Operations,Brazil,-14.235,-51.9253,United States,37.0902,-95.7129,1.16,39.3,False
CTE-000965,malware,9,Critical,endpoint,5,2026-01-19T00:17:00Z,2026-01-19,0,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Engineering,China,35.8617,104.1954,India,20.5937,78.9629,1.2,64.32,False
CTE-000969,malware,10,Critical,endpoint,3,2026-01-19T00:51:00Z,2026-01-19,0,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Finance,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,66.33,False
CTE-000970,malware,7,High,endpoint,5,2026-01-19T07:39:00Z,2026-01-19,7,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Engineering,United Kingdom,55.3781,-3.436,India,20.5937,78.9629,1.04,58.81,False
CTE-000966,ddos,8,High,network,5,2026-01-19T09:33:00Z,2026-01-19,9,Impact,T1498 - Network Denial of Service,Service Disruption,Perimeter Gateway,Engineering,China,35.8617,104.1954,United States,37.0902,-95.7129,1.2,69.06,False
CTE-000968,malware,7,High,endpoint,1,2026-01-19T11:46:00Z,2026-01-19,11,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Support,Russia,61.524,105.3188,Germany,51.1657,10.4515,1.28,56.81,False
CTE-000964,ransomware,10,Critical,endpoint,8,2026-01-19T18:25:00Z,2026-01-19,18,Impact,T1486 - Data Encrypted for Impact,Data Encryption,Backup Repository,Finance,South Africa,-30.5595,22.9375,United States,37.0902,-95.7129,1.18,73.69,True
CTE-000967,malware,10,Critical,endpoint,4,2026-01-19T18:34:00Z,2026-01-19,18,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Sales,South Africa,-30.5595,22.9375,Singapore,1.3521,103.8198,1.18,65.41,False
CTE-000980,malware,8,High,endpoint,5,2026-01-20T02:54:00Z,2026-01-20,2,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Support,Brazil,-14.235,-51.9253,United Arab Emirates,23.4241,53.8478,1.16,67.62,False
CTE-000982,malware,7,High,endpoint,3,2026-01-20T05:12:00Z,2026-01-20,5,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Sales,South Africa,-30.5595,22.9375,Germany,51.1657,10.4515,1.18,55.07,False
CTE-000972,phishing,4,Medium,email,4,2026-01-20T06:37:00Z,2026-01-20,6,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Sales,Russia,61.524,105.3188,United States,37.0902,-95.7129,1.28,44.85,False
CTE-000983,bruteforce,9,Critical,auth,4,2026-01-20T10:24:00Z,2026-01-20,10,Credential Access,T1110 - Brute Force,Account Takeover Attempt,VPN Gateway,Support,United Kingdom,55.3781,-3.436,Germany,51.1657,10.4515,1.04,71.37,False
CTE-000974,ddos,8,High,network,4,2026-01-20T10:29:00Z,2026-01-20,10,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Finance,Russia,61.524,105.3188,Singapore,1.3521,103.8198,1.28,69.6,False
CTE-000976,ddos,8,High,network,1,2026-01-20T11:23:00Z,2026-01-20,11,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Engineering,China,35.8617,104.1954,United States,37.0902,-95.7129,1.2,61.06,False
CTE-000977,ransomware,10,Critical,endpoint,6,2026-01-20T13:22:00Z,2026-01-20,13,Impact,T1486 - Data Encrypted for Impact,Data Encryption,Backup Repository,Finance,Brazil,-14.235,-51.9253,United Kingdom,55.3781,-3.436,1.16,74.64,True
CTE-000975,bruteforce,7,High,auth,4,2026-01-20T16:41:00Z,2026-01-20,16,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Privileged Console,Engineering,Brazil,-14.235,-51.9253,United States,37.0902,-95.7129,1.16,66.11,False
CTE-000978,phishing,6,Medium,auth,2,2026-01-20T17:18:00Z,2026-01-20,17,Initial Access,T1566 - Phishing,Credential Harvesting,SSO Portal,Sales,Brazil,-14.235,-51.9253,Germany,51.1657,10.4515,1.16,50.69,False
CTE-000971,malware,9,Critical,endpoint,7,2026-01-20T17:56:00Z,2026-01-20,17,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Operations,Brazil,-14.235,-51.9253,India,20.5937,78.9629,1.16,74.39,True
CTE-000981,ransomware,10,Critical,endpoint,6,2026-01-20T19:01:00Z,2026-01-20,19,Impact,T1486 - Data Encrypted for Impact,Data Encryption,Backup Repository,Finance,Russia,61.524,105.3188,Germany,51.1657,10.4515,1.28,81.5,True
CTE-000973,bruteforce,4,Medium,auth,6,2026-01-20T20:01:00Z,2026-01-20,20,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Identity Provider,Executive,Russia,61.524,105.3188,United Arab Emirates,23.4241,53.8478,1.28,54.97,False
CTE-000979,malware,4,Medium,endpoint,4,2026-01-20T21:44:00Z,2026-01-20,21,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Finance,Russia,61.524,105.3188,United States,37.0902,-95.7129,1.28,51.22,False
CTE-000984,malware,6,Medium,email,2,2026-01-21T02:13:00Z,2026-01-21,2,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Engineering,Brazil,-14.235,-51.9253,India,20.5937,78.9629,1.16,54.95,False
CTE-000990,malware,6,Medium,network,3,2026-01-21T02:14:00Z,2026-01-21,2,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Operations,Brazil,-14.235,-51.9253,Singapore,1.3521,103.8198,1.16,53.56,False
CTE-000985,phishing,5,Medium,auth,1,2026-01-21T02:39:00Z,2026-01-21,2,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Engineering,Brazil,-14.235,-51.9253,United States,37.0902,-95.7129,1.16,38.35,False
CTE-000991,malware,10,Critical,endpoint,4,2026-01-21T03:09:00Z,2026-01-21,3,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Engineering,India,20.5937,78.9629,United Arab Emirates,23.4241,53.8478,1.1,67.75,False
CTE-000997,malware,6,Medium,endpoint,1,2026-01-21T05:43:00Z,2026-01-21,5,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Engineering,Brazil,-14.235,-51.9253,United Arab Emirates,23.4241,53.8478,1.16,47.67,False
CTE-000986,malware,5,Medium,endpoint,3,2026-01-21T06:21:00Z,2026-01-21,6,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Sales,United Kingdom,55.3781,-3.436,United Kingdom,55.3781,-3.436,1.04,51.73,False
CTE-000995,ddos,9,Critical,network,5,2026-01-21T06:45:00Z,2026-01-21,6,Impact,T1498 - Network Denial of Service,Service Disruption,CDN Edge,Operations,Russia,61.524,105.3188,Singapore,1.3521,103.8198,1.28,71.02,False
CTE-000992,ddos,8,High,network,6,2026-01-21T12:29:00Z,2026-01-21,12,Impact,T1498 - Network Denial of Service,Service Disruption,CDN Edge,Engineering,Brazil,-14.235,-51.9253,United Kingdom,55.3781,-3.436,1.16,66.22,False
CTE-000987,phishing,5,Medium,auth,3,2026-01-21T13:16:00Z,2026-01-21,13,Initial Access,T1566 - Phishing,Credential Harvesting,SSO Portal,Engineering,China,35.8617,104.1954,United Kingdom,55.3781,-3.436,1.2,43.94,False
CTE-000996,ddos,9,Critical,network,2,2026-01-21T15:00:00Z,2026-01-21,15,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Engineering,India,20.5937,78.9629,India,20.5937,78.9629,1.1,67.52,False
CTE-000988,malware,6,Medium,endpoint,1,2026-01-21T15:33:00Z,2026-01-21,15,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Sales,China,35.8617,104.1954,Singapore,1.3521,103.8198,1.2,50.52,False
CTE-000994,ddos,5,Medium,network,5,2026-01-21T20:25:00Z,2026-01-21,20,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Sales,Singapore,1.3521,103.8198,India,20.5937,78.9629,1.08,54.59,False
CTE-000989,phishing,6,Medium,email,1,2026-01-21T22:21:00Z,2026-01-21,22,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Operations,China,35.8617,104.1954,United States,37.0902,-95.7129,1.2,42.19,False
CTE-000993,malware,5,Medium,endpoint,3,2026-01-21T23:37:00Z,2026-01-21,23,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Engineering,Russia,61.524,105.3188,Germany,51.1657,10.4515,1.28,50.17,False
CTE-000999,phishing,4,Medium,email,3,2026-01-22T06:41:00Z,2026-01-22,6,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Support,Brazil,-14.235,-51.9253,India,20.5937,78.9629,1.16,38.66,False
CTE-001002,phishing,3,Low,email,1,2026-01-22T06:43:00Z,2026-01-22,6,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Executive,India,20.5937,78.9629,United States,37.0902,-95.7129,1.1,30.64,False
CTE-001000,phishing,7,High,email,2,2026-01-22T08:04:00Z,2026-01-22,8,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Executive,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,52.35,False
CTE-001008,phishing,4,Medium,email,1,2026-01-22T08:44:00Z,2026-01-22,8,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Support,Germany,51.1657,10.4515,United Kingdom,55.3781,-3.436,1.03,34.7,False
CTE-001005,ddos,9,Critical,network,3,2026-01-22T09:07:00Z,2026-01-22,9,Impact,T1498 - Network Denial of Service,Service Disruption,Perimeter Gateway,Support,Germany,51.1657,10.4515,United Arab Emirates,23.4241,53.8478,1.03,70.42,False
CTE-001001,ddos,6,Medium,network,6,2026-01-22T09:13:00Z,2026-01-22,9,Impact,T1498 - Network Denial of Service,Service Disruption,CDN Edge,Engineering,United States,37.0902,-95.7129,United States,37.0902,-95.7129,1.05,56.03,False
CTE-001009,phishing,10,Critical,email,3,2026-01-22T12:56:00Z,2026-01-22,12,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Engineering,United Kingdom,55.3781,-3.436,United Kingdom,55.3781,-3.436,1.04,61.29,False
CTE-001011,ddos,8,High,network,5,2026-01-22T13:23:00Z,2026-01-22,13,Impact,T1498 - Network Denial of Service,Service Disruption,CDN Edge,Engineering,South Africa,-30.5595,22.9375,United States,37.0902,-95.7129,1.18,60.65,False
CTE-001007,bruteforce,7,High,auth,3,2026-01-22T16:23:00Z,2026-01-22,16,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Privileged Console,Engineering,India,20.5937,78.9629,Germany,51.1657,10.4515,1.1,55.9,False
CTE-001010,malware,10,Critical,endpoint,2,2026-01-22T17:08:00Z,2026-01-22,17,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Finance,United Arab Emirates,23.4241,53.8478,Australia,-25.2744,133.7751,1.12,69.26,False
CTE-001006,phishing,4,Medium,network,1,2026-01-22T19:01:00Z,2026-01-22,19,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Support,United States,37.0902,-95.7129,United States,37.0902,-95.7129,1.05,37.43,False
CTE-001004,ddos,6,Medium,network,4,2026-01-22T19:05:00Z,2026-01-22,19,Impact,T1498 - Network Denial of Service,Service Disruption,CDN Edge,Finance,South Africa,-30.5595,22.9375,United Arab Emirates,23.4241,53.8478,1.18,59.86,False
CTE-000998,bruteforce,5,Medium,auth,4,2026-01-22T20:54:00Z,2026-01-22,20,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Privileged Console,Engineering,United States,37.0902,-95.7129,Germany,51.1657,10.4515,1.05,49.57,False
CTE-001003,phishing,2,Low,email,3,2026-01-22T23:14:00Z,2026-01-22,23,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Executive,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,36.78,False
CTE-001018,phishing,9,Critical,network,4,2026-01-23T00:21:00Z,2026-01-23,0,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Finance,Russia,61.524,105.3188,United Kingdom,55.3781,-3.436,1.28,71.34,False
CTE-001013,phishing,2,Low,email,1,2026-01-23T01:58:00Z,2026-01-23,1,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Engineering,United States,37.0902,-95.7129,United Kingdom,55.3781,-3.436,1.05,28.13,False
CTE-001012,ddos,6,Medium,network,3,2026-01-23T02:27:00Z,2026-01-23,2,Impact,T1498 - Network Denial of Service,Service Disruption,Perimeter Gateway,Finance,China,35.8617,104.1954,United Kingdom,55.3781,-3.436,1.2,56.51,False
CTE-001017,ransomware,7,High,auth,1,2026-01-23T09:04:00Z,2026-01-23,9,Impact,T1486 - Data Encrypted for Impact,Data Encryption,File Server,Finance,China,35.8617,104.1954,Germany,51.1657,10.4515,1.2,55.02,False
CTE-001016,malware,10,Critical,endpoint,6,2026-01-23T11:11:00Z,2026-01-23,11,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Engineering,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,78.47,True
CTE-001014,phishing,6,Medium,endpoint,5,2026-01-23T13:25:00Z,2026-01-23,13,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Operations,Brazil,-14.235,-51.9253,India,20.5937,78.9629,1.16,56.75,False
CTE-001015,malware,8,High,endpoint,5,2026-01-23T19:24:00Z,2026-01-23,19,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Operations,United Arab Emirates,23.4241,53.8478,India,20.5937,78.9629,1.12,69.11,False
CTE-001023,malware,9,Critical,endpoint,5,2026-01-24T12:21:00Z,2026-01-24,12,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Sales,South Africa,-30.5595,22.9375,Germany,51.1657,10.4515,1.18,64.18,False
CTE-001020,phishing,5,Medium,email,2,2026-01-24T14:32:00Z,2026-01-24,14,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Support,United Kingdom,55.3781,-3.436,India,20.5937,78.9629,1.04,46.43,False
CTE-001024,ddos,6,Medium,network,3,2026-01-24T17:47:00Z,2026-01-24,17,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Sales,United States,37.0902,-95.7129,Singapore,1.3521,103.8198,1.05,53.25,False
CTE-001019,phishing,2,Low,email,3,2026-01-24T18:38:00Z,2026-01-24,18,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Finance,India,20.5937,78.9629,United Arab Emirates,23.4241,53.8478,1.1,35.0,False
CTE-001021,phishing,6,Medium,email,1,2026-01-24T19:35:00Z,2026-01-24,19,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Finance,United Arab Emirates,23.4241,53.8478,Germany,51.1657,10.4515,1.12,43.08,False
CTE-001022,malware,7,High,endpoint,4,2026-01-24T23:58:00Z,2026-01-24,23,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Support,Brazil,-14.235,-51.9253,Australia,-25.2744,133.7751,1.16,58.4,False
CTE-001030,bruteforce,7,High,auth,4,2026-01-25T02:16:00Z,2026-01-25,2,Credential Access,T1110 - Brute Force,Account Takeover Attempt,VPN Gateway,Engineering,Russia,61.524,105.3188,India,20.5937,78.9629,1.28,54.27,False
CTE-001032,malware,3,Low,endpoint,1,2026-01-25T03:45:00Z,2026-01-25,3,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Engineering,Russia,61.524,105.3188,United States,37.0902,-95.7129,1.28,40.34,False
CTE-001031,phishing,4,Medium,email,2,2026-01-25T04:28:00Z,2026-01-25,4,Initial Access,T1566 - Phishing,Credential Harvesting,Mail Gateway,Engineering,United Arab Emirates,23.4241,53.8478,India,20.5937,78.9629,1.12,36.98,False
CTE-001027,phishing,4,Medium,email,2,2026-01-25T05:49:00Z,2026-01-25,5,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Operations,United Kingdom,55.3781,-3.436,United Kingdom,55.3781,-3.436,1.04,39.75,False
CTE-001029,bruteforce,5,Medium,auth,2,2026-01-25T09:32:00Z,2026-01-25,9,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Identity Provider,Operations,Brazil,-14.235,-51.9253,Germany,51.1657,10.4515,1.16,42.85,False
CTE-001033,ddos,5,Medium,network,7,2026-01-25T13:10:00Z,2026-01-25,13,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Operations,South Africa,-30.5595,22.9375,Germany,51.1657,10.4515,1.18,61.61,False
CTE-001034,phishing,2,Low,email,2,2026-01-25T14:27:00Z,2026-01-25,14,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Finance,United Arab Emirates,23.4241,53.8478,Australia,-25.2744,133.7751,1.12,32.39,False
CTE-001026,ddos,8,High,network,3,2026-01-25T15:19:00Z,2026-01-25,15,Impact,T1498 - Network Denial of Service,Service Disruption,Public API,Engineering,South Africa,-30.5595,22.9375,India,20.5937,78.9629,1.18,54.38,False
CTE-001025,malware,8,High,endpoint,2,2026-01-25T21:28:00Z,2026-01-25,21,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Application Server,Executive,China,35.8617,104.1954,United States,37.0902,-95.7129,1.2,54.96,False
CTE-001028,malware,7,High,endpoint,2,2026-01-25T21:40:00Z,2026-01-25,21,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Engineering,United Arab Emirates,23.4241,53.8478,United States,37.0902,-95.7129,1.12,49.62,False
CTE-001038,bruteforce,4,Medium,auth,3,2026-01-26T00:53:00Z,2026-01-26,0,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Identity Provider,Sales,Germany,51.1657,10.4515,India,20.5937,78.9629,1.03,43.66,False
CTE-001040,malware,9,Critical,endpoint,2,2026-01-26T00:55:00Z,2026-01-26,0,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Workstation,Finance,United States,37.0902,-95.7129,Singapore,1.3521,103.8198,1.05,62.9,False
CTE-001036,ransomware,9,Critical,endpoint,4,2026-01-26T02:05:00Z,2026-01-26,2,Impact,T1486 - Data Encrypted for Impact,Data Encryption,Database Cluster,Support,United States,37.0902,-95.7129,United States,37.0902,-95.7129,1.05,63.3,False
CTE-001037,ddos,7,High,network,3,2026-01-26T07:35:00Z,2026-01-26,7,Impact,T1498 - Network Denial of Service,Service Disruption,Perimeter Gateway,Finance,Russia,61.524,105.3188,Australia,-25.2744,133.7751,1.28,60.25,False
CTE-001035,malware,10,Critical,endpoint,3,2026-01-26T10:40:00Z,2026-01-26,10,Execution,T1059 - Command and Scripting Interpreter,Payload Execution,Shared Endpoint,Engineering,India,20.5937,78.9629,Germany,51.1657,10.4515,1.1,63.74,False
CTE-001039,bruteforce,7,High,auth,1,2026-01-26T11:03:00Z,2026-01-26,11,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Privileged Console,Executive,China,35.8617,104.1954,Singapore,1.3521,103.8198,1.2,46.79,False
CTE-001041,bruteforce,6,Medium,auth,2,2026-01-26T15:33:00Z,2026-01-26,15,Credential Access,T1110 - Brute Force,Account Takeover Attempt,Identity Provider,Engineering,Russia,61.524,105.3188,United States,37.0902,-95.7129,1.28,52.68,False
CTE-001046,phishing,6,Medium,email,2,2026-01-27T04:19:00Z,2026-01-27,4,Initial Access,T1566 - Phishing,Credential Harvesting,Employee Mailbox,Finance,India,20.5937,78.9629,Singapore,1.3521,103.8198,1.1,47.23,False
